Phone_ID,Brand,RAM_GB,Storage_GB,Screen_Size,Price_USD,Battery_mAh,OS,Rating,Quantity_Sold,Sales_Revenue,Profit
643,Google,4,1024,5.82,563.0,5580.0,Android,4.4,417,234771.0,58692.75
644,Huawei,6,256,6.17,601.0,5196.0,Android,3.7,204,122604.0,30651.0
645,Huawei,6,1024,5.37,805.0,4511.0,Android,3.9,128,103040.0,25760.0
646,Google,6,128,7.46,428.0,4048.0,Android,3.7,485,207580.0,51895.0
647,Apple,16,256,5.52,736.0,3654.0,Android,4.6,431,317216.0,79304.0
648,Samsung,12,1024,5.33,467.0,4954.0,Android,3.3,299,139633.0,34908.25
649,Apple,12,256,5.51,1234.0,,Android,4.9,426,525684.0,131421.0
650,Xiaomi,8,256,6.92,325.0,3554.0,Android,4.3,136,44200.0,
651,Apple,6,1024,6.06,505.0,3424.0,iOS,4.8,353,178265.0,44566.25
652,Apple,16,1024,6.41,1312.0,3292.0,iOS,3.9,290,380480.0,95120.0
653,Google,16,64,5.05,827.0,4208.0,Android,3.7,137,113299.0,28324.75
654,Google,12,256,5.09,888.0,5601.0,Android,4.8,373,331224.0,82806.0
655,Google,6,512,6.11,1237.0,3430.0,Android,3.2,221,273377.0,68344.25
656,Huawei,8,256,7.04,1480.0,5651.0,Android,3.2,406,600880.0,150220.0
657,Xiaomi,6,256,7.21,1432.0,3316.0,iOS,3.6,66,94512.0,23628.0
658,Google,4,1024,5.22,480.0,3397.0,Android,4.9,272,130560.0,32640.0
659,Samsung,6,256,6.35,642.0,4347.0,Android,4.3,343,220206.0,55051.5
660,Huawei,4,256,7.28,1036.0,4588.0,Android,4.1,443,458948.0,114737.0
661,OnePlus,4,512,5.97,588.0,,Android,4.4,359,211092.0,52773.0
662,Samsung,8,1024,7.07,816.0,5593.0,iOS,3.8,268,218688.0,54672.0
663,Samsung,12,256,5.33,346.0,5123.0,Android,4.5,283,97918.0,24479.5
664,Google,6,128,7.34,720.0,5912.0,Android,3.8,439,316080.0,79020.0
665,OnePlus,4,64,6.88,829.0,4943.0,iOS,4.7,297,246213.0,61553.25
666,OnePlus,6,512,7.35,633.0,3915.0,Android,3.5,439,277887.0,69471.75
667,Huawei,12,256,6.69,343.0,5756.0,Android,3.6,101,,8660.75
668,OnePlus,12,128,5.91,488.0,5533.0,iOS,4.0,64,31232.0,7808.0
669,Xiaomi,16,256,7.35,213.0,5794.0,Android,3.9,373,,19862.25
670,Google,12,256,5.69,456.0,4255.0,Android,4.3,490,223440.0,55860.0
671,OnePlus,8,1024,5.83,1430.0,5597.0,Android,3.7,161,230230.0,57557.5
672,Huawei,4,1024,6.75,1057.0,3975.0,Android,3.5,233,246281.0,61570.25
673,Xiaomi,16,1024,6.91,1142.0,4075.0,Android,3.9,409,467078.0,116769.5
674,Apple,8,128,7.32,1395.0,5989.0,iOS,4.1,56,78120.0,19530.0
675,Apple,6,256,5.51,663.0,5966.0,Android,3.3,100,66300.0,16575.0
676,Xiaomi,4,64,6.99,469.0,4244.0,Android,4.1,363,170247.0,42561.75
677,Huawei,12,512,6.85,1444.0,4451.0,Android,3.6,290,,104690.0
678,Xiaomi,4,1024,5.16,1375.0,4166.0,Android,3.8,294,404250.0,101062.5
679,Google,6,1024,5.97,,5028.0,iOS,3.6,497,408534.0,102133.5
680,Google,16,256,5.71,1406.0,3362.0,Android,4.9,414,582084.0,145521.0
681,Apple,16,256,5.76,,5429.0,Android,4.4,416,112736.0,28184.0
682,OnePlus,16,128,7.46,273.0,5318.0,iOS,3.5,459,125307.0,31326.75
683,Huawei,12,128,6.61,554.0,,Android,4.3,235,130190.0,32547.5
684,Apple,8,1024,6.79,696.0,3233.0,Android,4.7,336,233856.0,58464.0
685,OnePlus,8,256,7.44,1187.0,5622.0,iOS,3.8,499,592313.0,148078.25
686,OnePlus,4,64,5.94,779.0,4731.0,Android,4.7,141,109839.0,27459.75
687,Google,12,512,7.0,1109.0,3026.0,Android,3.3,155,171895.0,42973.75
688,Samsung,16,256,6.09,572.0,4494.0,iOS,4.6,62,35464.0,8866.0
689,Samsung,16,256,7.17,561.0,3092.0,Android,4.1,195,109395.0,27348.75
690,Xiaomi,6,128,5.45,292.0,5664.0,Android,3.4,168,49056.0,12264.0
691,Google,6,512,7.37,523.0,3308.0,Android,3.8,252,131796.0,32949.0
692,OnePlus,16,1024,5.55,583.0,3051.0,Android,5.0,190,110770.0,27692.5
693,Huawei,16,256,5.82,774.0,3318.0,Android,4.6,164,126936.0,31734.0
694,Samsung,12,1024,6.89,935.0,4992.0,Android,4.2,201,187935.0,46983.75
695,OnePlus,8,256,5.98,936.0,3180.0,Android,3.2,106,99216.0,24804.0
696,Samsung,6,1024,6.52,545.0,4592.0,Android,3.8,431,234895.0,58723.75
697,Samsung,8,512,6.11,1326.0,5922.0,Android,3.5,206,273156.0,68289.0
698,Samsung,12,128,6.86,1438.0,3646.0,Android,3.1,489,703182.0,175795.5
699,Huawei,16,512,5.57,1415.0,4961.0,iOS,4.1,359,507985.0,126996.25
700,Google,8,64,5.15,918.0,4283.0,Android,4.8,182,167076.0,41769.0
701,Huawei,16,128,5.75,,5244.0,Android,4.4,212,207760.0,51940.0
702,Apple,16,512,6.19,1219.0,5692.0,Android,3.5,324,394956.0,98739.0
703,OnePlus,4,64,5.42,1417.0,5302.0,iOS,4.1,232,,82186.0
704,Google,8,256,5.89,863.0,5024.0,Android,4.9,126,108738.0,27184.5
705,Google,8,256,6.0,799.0,5779.0,Android,4.4,374,298826.0,74706.5
706,Google,16,1024,5.14,210.0,,Android,4.4,93,19530.0,4882.5
707,Google,12,128,6.46,386.0,4576.0,Android,4.9,255,,24607.5
708,Huawei,4,256,7.21,925.0,4525.0,Android,4.6,87,80475.0,20118.75
709,Google,16,128,5.38,1238.0,3989.0,Android,3.3,367,454346.0,113586.5
710,Xiaomi,6,256,6.49,977.0,5947.0,Android,3.7,71,,17341.75
711,OnePlus,6,1024,6.66,610.0,4278.0,Android,4.9,122,74420.0,18605.0
712,Google,4,512,6.05,1155.0,3513.0,Android,4.0,290,334950.0,83737.5
713,OnePlus,12,1024,6.75,784.0,5029.0,Android,3.2,473,370832.0,92708.0
714,Xiaomi,16,64,6.03,1275.0,3241.0,iOS,3.9,203,258825.0,64706.25
715,Xiaomi,8,256,6.26,1251.0,5196.0,iOS,4.4,286,357786.0,89446.5
716,OnePlus,4,64,5.02,776.0,4733.0,Android,5.0,430,333680.0,83420.0
717,Samsung,12,64,6.73,1240.0,5804.0,Android,3.6,54,66960.0,16740.0
718,Apple,8,128,6.65,1452.0,5667.0,Android,4.0,270,392040.0,98010.0
719,Samsung,6,256,5.1,1188.0,5500.0,Android,4.8,359,426492.0,106623.0
720,Samsung,6,64,5.92,1433.0,5259.0,Android,3.7,135,193455.0,48363.75
721,Huawei,8,512,7.45,942.0,3667.0,Android,3.2,226,212892.0,53223.0
722,Samsung,4,64,6.05,1327.0,3593.0,iOS,4.9,308,408716.0,102179.0
723,Google,6,512,6.25,403.0,5178.0,Android,4.0,269,108407.0,27101.75
724,Huawei,16,128,7.27,1276.0,5659.0,Android,4.0,87,111012.0,27753.0
725,Huawei,8,64,6.79,1173.0,3255.0,Android,4.2,191,,56010.75
726,Xiaomi,8,1024,6.46,1139.0,4502.0,Android,3.0,480,,136680.0
727,Samsung,6,128,6.99,1277.0,3560.0,Android,4.9,447,570819.0,142704.75
728,Xiaomi,4,512,7.16,1499.0,5110.0,Android,3.7,284,425716.0,106429.0
729,OnePlus,16,128,6.14,1254.0,4334.0,iOS,3.8,252,316008.0,79002.0
730,Apple,4,64,6.19,1358.0,3406.0,Android,3.3,378,513324.0,128331.0
731,Huawei,12,256,5.97,1281.0,5849.0,Android,3.8,343,439383.0,109845.75
732,OnePlus,12,256,7.42,304.0,4860.0,Android,4.6,497,151088.0,37772.0
733,OnePlus,6,512,6.74,1489.0,5062.0,iOS,4.6,221,329069.0,82267.25
734,Google,6,512,5.21,452.0,4710.0,Android,4.9,174,78648.0,19662.0
735,Apple,6,256,7.16,494.0,3258.0,Android,3.8,375,185250.0,46312.5
736,OnePlus,12,512,6.2,867.0,3722.0,Android,4.4,114,98838.0,24709.5
737,OnePlus,4,128,5.17,1381.0,4282.0,Android,4.0,330,455730.0,113932.5
738,Apple,4,1024,6.37,748.0,3613.0,Android,4.6,321,240108.0,60027.0
739,Apple,6,1024,6.04,830.0,4694.0,Android,4.4,293,243190.0,60797.5
740,OnePlus,16,128,7.19,1290.0,4978.0,iOS,3.7,64,82560.0,20640.0
741,Apple,4,1024,5.51,498.0,3812.0,Android,3.7,275,136950.0,34237.5
742,OnePlus,12,64,7.07,300.0,4786.0,iOS,3.5,180,54000.0,13500.0
743,OnePlus,8,128,6.39,1279.0,3330.0,Android,4.2,244,312076.0,78019.0
744,Google,8,512,5.14,531.0,5212.0,Android,4.9,342,181602.0,45400.5
745,Samsung,8,128,7.43,1035.0,4216.0,Android,3.4,258,267030.0,66757.5
746,OnePlus,16,256,6.28,592.0,4544.0,Android,3.2,488,288896.0,72224.0
747,Xiaomi,6,512,5.73,1073.0,4397.0,Android,3.2,430,461390.0,115347.5
748,Huawei,12,256,6.17,580.0,3386.0,Android,4.6,162,93960.0,23490.0
749,Samsung,16,512,7.14,291.0,4518.0,Android,3.7,293,85263.0,21315.75
750,Samsung,12,1024,5.76,646.0,4817.0,Android,3.4,215,138890.0,34722.5
751,Samsung,12,128,5.48,308.0,4817.0,Android,3.7,240,73920.0,18480.0
752,Google,6,64,5.32,516.0,4814.0,Android,4.3,306,157896.0,39474.0
753,OnePlus,8,512,5.74,1391.0,5375.0,Android,4.1,376,523016.0,130754.0
754,Google,6,512,6.95,641.0,4515.0,Android,4.5,267,171147.0,42786.75
755,OnePlus,16,256,6.18,417.0,4240.0,Android,3.7,408,170136.0,42534.0
756,Google,16,1024,5.57,1445.0,3319.0,Android,3.9,324,468180.0,117045.0
757,Google,16,256,5.42,872.0,3398.0,iOS,3.2,101,,22018.0
758,Huawei,6,256,5.83,477.0,4914.0,Android,3.1,423,201771.0,50442.75
759,Xiaomi,12,1024,7.35,1208.0,3104.0,iOS,3.9,207,250056.0,62514.0
760,Google,12,64,5.86,768.0,3695.0,iOS,3.6,412,316416.0,79104.0
761,Huawei,4,256,7.47,1209.0,3329.0,Android,4.2,104,125736.0,31434.0
762,Apple,16,256,6.21,1074.0,3659.0,Android,3.1,63,67662.0,16915.5
763,Xiaomi,12,512,5.45,665.0,5646.0,iOS,3.2,318,211470.0,52867.5
764,Google,4,1024,7.23,1038.0,3820.0,Android,4.7,389,403782.0,100945.5
765,Samsung,12,128,6.15,953.0,4972.0,iOS,4.1,139,132467.0,33116.75
766,Apple,16,64,6.77,,5688.0,Android,4.4,76,78812.0,19703.0
767,Apple,8,64,7.46,229.0,4793.0,iOS,4.7,138,31602.0,7900.5
768,Huawei,16,1024,5.13,558.0,5361.0,Android,3.9,442,246636.0,61659.0
769,Apple,6,512,5.24,285.0,3461.0,Android,4.5,90,,6412.5
770,Xiaomi,12,512,6.8,1457.0,4607.0,Android,4.0,353,514321.0,128580.25
771,Google,12,1024,5.7,946.0,5533.0,iOS,3.4,317,,74970.5
772,Google,6,512,5.46,512.0,4675.0,iOS,3.7,187,95744.0,23936.0
773,Samsung,6,64,5.1,564.0,,Android,4.0,55,31020.0,7755.0
774,Huawei,8,64,5.05,1104.0,5074.0,Android,3.6,291,321264.0,80316.0
775,Samsung,12,128,6.94,1492.0,3270.0,Android,3.7,211,314812.0,78703.0
776,Apple,12,1024,5.34,897.0,5733.0,Android,3.7,229,205413.0,51353.25
777,Samsung,8,256,6.17,330.0,5548.0,Android,3.2,346,114180.0,28545.0
778,Xiaomi,4,256,6.51,1002.0,3384.0,Android,3.2,55,55110.0,13777.5
779,Google,8,128,6.07,988.0,3059.0,iOS,3.1,435,429780.0,107445.0
780,Apple,16,128,5.07,550.0,4130.0,Android,3.2,320,176000.0,44000.0
781,Samsung,12,512,6.96,379.0,3219.0,Android,3.7,450,170550.0,42637.5
782,Huawei,6,128,5.03,1386.0,4464.0,Android,4.2,321,444906.0,111226.5
783,Xiaomi,16,128,6.9,1319.0,5818.0,iOS,3.4,205,270395.0,67598.75
784,Xiaomi,12,256,7.23,973.0,4906.0,iOS,4.8,134,130382.0,
785,Samsung,8,512,6.08,709.0,5611.0,Android,4.6,249,176541.0,44135.25
786,Google,16,128,6.34,564.0,4595.0,Android,4.0,59,33276.0,8319.0
787,Samsung,12,128,6.19,1180.0,,Android,4.4,187,220660.0,55165.0
788,Apple,4,512,5.97,552.0,3095.0,Android,3.7,291,160632.0,40158.0
789,Samsung,4,1024,7.22,999.0,3988.0,Android,3.1,443,442557.0,110639.25
790,Xiaomi,6,512,7.23,1306.0,4112.0,iOS,4.8,250,326500.0,81625.0
791,Samsung,12,256,5.84,1448.0,5875.0,iOS,3.3,205,296840.0,74210.0
792,Google,4,1024,6.54,611.0,4945.0,Android,4.9,457,279227.0,69806.75
793,Huawei,8,64,7.32,934.0,5278.0,Android,4.1,324,302616.0,75654.0
794,OnePlus,12,512,7.41,1180.0,3967.0,Android,3.6,274,323320.0,80830.0
795,Samsung,8,256,6.27,317.0,5322.0,iOS,4.0,117,37089.0,
796,Google,8,1024,6.13,681.0,3245.0,Android,4.0,233,,39668.25
797,Google,4,512,5.7,391.0,5158.0,iOS,3.0,244,95404.0,23851.0
798,Huawei,12,128,7.4,790.0,3233.0,Android,3.7,91,71890.0,17972.5
799,Xiaomi,16,512,5.36,789.0,5464.0,Android,4.5,445,351105.0,87776.25
800,Google,4,64,6.45,858.0,5725.0,iOS,4.0,451,386958.0,96739.5
801,Google,4,512,5.71,306.0,4151.0,Android,3.5,200,61200.0,15300.0
802,Google,12,1024,5.7,581.0,4260.0,Android,3.7,133,77273.0,19318.25
803,Google,12,1024,6.01,982.0,3802.0,Android,4.7,183,179706.0,44926.5
804,Apple,8,512,7.5,589.0,5666.0,iOS,4.1,358,210862.0,52715.5
805,Apple,12,1024,5.14,443.0,5754.0,Android,4.1,403,178529.0,44632.25
806,Xiaomi,8,128,6.45,784.0,5898.0,iOS,4.9,347,272048.0,68012.0
807,Samsung,4,512,5.21,1068.0,4417.0,Android,3.6,499,532932.0,133233.0
808,Google,6,128,5.39,667.0,5522.0,Android,4.0,79,52693.0,13173.25
809,Huawei,16,128,6.1,1065.0,3654.0,Android,4.6,58,61770.0,15442.5
810,Samsung,4,256,6.28,1133.0,5442.0,Android,4.5,219,248127.0,62031.75
811,Huawei,12,512,5.65,1433.0,3110.0,Android,3.5,339,485787.0,121446.75
812,Samsung,16,1024,5.79,803.0,3089.0,Android,3.3,217,174251.0,43562.75
813,Xiaomi,6,128,5.22,,3762.0,Android,4.4,393,477102.0,119275.5
814,Google,6,256,5.76,1296.0,4303.0,Android,3.5,194,251424.0,62856.0
815,Google,8,512,7.42,1059.0,4356.0,Android,4.8,462,489258.0,122314.5
816,OnePlus,16,512,7.36,,5179.0,Android,3.3,277,390293.0,97573.25
817,Huawei,8,64,5.84,1476.0,4036.0,Android,3.6,355,523980.0,130995.0
818,Samsung,4,64,6.43,212.0,,Android,3.1,125,26500.0,6625.0
819,Samsung,16,128,7.27,498.0,4464.0,Android,4.4,272,135456.0,33864.0
820,Apple,4,64,5.02,1299.0,3097.0,Android,4.8,226,293574.0,
821,OnePlus,8,128,7.03,1274.0,4143.0,Android,4.3,238,303212.0,75803.0
822,Apple,16,1024,7.37,986.0,,Android,4.9,351,346086.0,86521.5
823,Apple,8,128,5.23,348.0,4839.0,Android,3.3,95,33060.0,8265.0
824,Apple,16,64,5.4,321.0,4734.0,iOS,3.2,431,138351.0,34587.75
825,Huawei,8,1024,7.4,1434.0,4024.0,Android,4.7,66,94644.0,23661.0
826,Huawei,6,64,6.34,737.0,5619.0,Android,4.7,115,84755.0,
827,Xiaomi,8,128,5.04,1379.0,5297.0,Android,4.7,409,,141002.75
828,Xiaomi,6,256,5.64,1461.0,3651.0,Android,4.6,310,452910.0,113227.5
829,Apple,8,512,6.12,,5196.0,Android,3.7,172,98900.0,
830,OnePlus,16,64,6.73,281.0,5091.0,Android,3.4,280,,19670.0
831,Samsung,16,128,6.83,691.0,4906.0,Android,4.9,487,336517.0,84129.25
832,Huawei,16,1024,7.49,555.0,4721.0,iOS,3.6,174,96570.0,24142.5
833,OnePlus,12,64,5.72,1124.0,4067.0,Android,3.8,161,180964.0,45241.0
834,Google,4,64,6.35,1496.0,5209.0,Android,4.4,321,480216.0,120054.0
835,Huawei,16,512,6.33,,4816.0,Android,3.6,130,164710.0,41177.5
836,Huawei,6,128,6.01,1204.0,3252.0,Android,4.6,295,355180.0,88795.0
837,Xiaomi,16,256,5.42,322.0,3131.0,iOS,3.1,396,127512.0,31878.0
838,Samsung,12,1024,7.44,907.0,4907.0,Android,4.6,440,399080.0,99770.0
839,Samsung,6,128,7.13,529.0,4910.0,Android,4.2,441,233289.0,58322.25
840,Google,12,1024,6.25,1190.0,5521.0,Android,4.1,377,448630.0,112157.5
841,Google,6,64,6.51,,4679.0,Android,3.9,264,137808.0,34452.0
842,Huawei,8,512,5.57,1334.0,4132.0,Android,3.6,401,534934.0,133733.5
843,Apple,4,512,6.36,969.0,5753.0,Android,3.9,284,275196.0,68799.0
844,Xiaomi,4,256,6.74,1312.0,4058.0,Android,3.9,416,545792.0,136448.0
845,Xiaomi,12,512,6.29,632.0,4925.0,Android,4.2,131,82792.0,
846,Huawei,4,64,7.48,909.0,5322.0,Android,3.6,343,311787.0,77946.75
847,OnePlus,12,256,6.53,993.0,3186.0,Android,3.2,359,356487.0,89121.75
848,Apple,12,128,5.93,911.0,3948.0,Android,3.3,125,113875.0,28468.75
849,Huawei,12,512,6.93,1322.0,5290.0,Android,4.4,64,84608.0,21152.0
850,Apple,4,256,5.43,738.0,3263.0,Android,3.0,269,198522.0,49630.5
851,Apple,12,64,5.96,800.0,4997.0,Android,4.7,279,223200.0,55800.0
852,Apple,4,1024,5.87,1369.0,3521.0,Android,4.4,483,661227.0,165306.75
853,Huawei,12,1024,6.08,456.0,4564.0,Android,4.5,489,222984.0,55746.0
854,Xiaomi,16,64,6.95,1412.0,3782.0,Android,4.7,421,594452.0,148613.0
855,Xiaomi,12,64,6.21,1463.0,3534.0,Android,3.2,314,459382.0,114845.5
856,Apple,6,1024,6.99,1070.0,3209.0,Android,4.6,313,334910.0,83727.5
857,OnePlus,12,256,6.44,1098.0,5093.0,iOS,4.0,159,174582.0,43645.5
858,Samsung,8,1024,5.86,1008.0,4563.0,Android,4.8,452,455616.0,113904.0
859,Huawei,12,64,7.02,876.0,3025.0,Android,4.8,356,311856.0,77964.0
860,Samsung,6,512,5.6,470.0,3174.0,Android,3.0,249,117030.0,29257.5
861,OnePlus,6,128,5.56,749.0,4539.0,Android,3.8,275,205975.0,51493.75
862,Huawei,4,512,6.26,1337.0,4334.0,Android,4.1,234,312858.0,78214.5
863,Apple,16,512,5.65,767.0,3321.0,Android,4.4,80,61360.0,15340.0
864,Xiaomi,12,64,5.02,1185.0,4602.0,Android,3.6,151,178935.0,44733.75
865,Samsung,4,1024,6.62,558.0,4158.0,Android,3.5,308,171864.0,42966.0
866,Google,16,256,6.28,1392.0,3054.0,iOS,3.8,148,206016.0,51504.0
867,Google,12,512,6.11,997.0,4566.0,iOS,4.0,388,386836.0,
868,OnePlus,8,1024,7.42,1484.0,4609.0,Android,4.9,348,516432.0,129108.0
869,Apple,12,256,6.43,1086.0,,Android,4.5,334,362724.0,90681.0
870,Samsung,6,512,7.16,1422.0,5715.0,iOS,3.9,315,447930.0,111982.5
871,Apple,6,256,5.35,410.0,5194.0,Android,3.1,189,77490.0,19372.5
872,Samsung,8,1024,6.42,486.0,,Android,3.3,351,170586.0,42646.5
873,OnePlus,4,128,7.17,942.0,5646.0,Android,3.9,335,315570.0,78892.5
874,OnePlus,16,1024,6.46,1246.0,5067.0,Android,4.6,399,497154.0,124288.5
875,Google,12,64,6.8,1332.0,3332.0,Android,3.8,265,352980.0,88245.0
876,Apple,6,256,5.93,495.0,4578.0,Android,4.1,81,40095.0,10023.75
877,Huawei,4,128,5.23,205.0,3906.0,Android,4.8,352,72160.0,18040.0
878,Google,8,256,6.14,749.0,5991.0,Android,4.8,137,102613.0,25653.25
879,Apple,6,256,5.99,880.0,3910.0,Android,3.4,112,98560.0,24640.0
880,Google,8,512,7.17,994.0,3400.0,Android,3.1,459,456246.0,114061.5
881,Huawei,12,64,5.61,402.0,3949.0,iOS,3.6,436,175272.0,43818.0
882,Xiaomi,16,256,7.42,524.0,4329.0,Android,4.4,328,171872.0,42968.0
883,Xiaomi,6,1024,7.4,1024.0,5075.0,Android,4.9,123,125952.0,31488.0
884,Xiaomi,6,1024,5.62,443.0,5514.0,iOS,3.2,355,157265.0,39316.25
885,Xiaomi,12,512,5.87,526.0,4910.0,Android,3.1,469,246694.0,61673.5
886,Samsung,4,64,7.24,1186.0,3100.0,Android,4.8,173,205178.0,51294.5
887,Xiaomi,16,64,7.42,1270.0,3550.0,Android,4.5,318,,100965.0
888,Huawei,6,1024,6.11,960.0,5849.0,Android,5.0,431,413760.0,103440.0
889,OnePlus,16,128,5.8,1236.0,5400.0,Android,3.8,334,412824.0,103206.0
890,OnePlus,6,512,6.32,1106.0,4705.0,Android,3.8,471,520926.0,130231.5
891,Samsung,16,512,6.72,564.0,5343.0,Android,3.3,170,95880.0,23970.0
892,Xiaomi,8,1024,5.68,1444.0,3352.0,Android,3.2,395,570380.0,142595.0
893,Xiaomi,6,1024,6.84,272.0,5955.0,Android,4.2,261,70992.0,17748.0
894,Xiaomi,16,128,5.13,1269.0,4018.0,Android,3.7,438,555822.0,138955.5
895,Google,4,128,5.12,,4179.0,Android,3.2,197,93181.0,23295.25
896,Apple,8,64,5.97,407.0,4097.0,Android,4.8,127,51689.0,12922.25
897,Google,8,512,5.88,323.0,5502.0,Android,3.4,414,133722.0,33430.5
898,Apple,4,512,5.79,1233.0,5759.0,Android,4.5,63,77679.0,19419.75
899,Xiaomi,16,1024,6.23,1410.0,3979.0,Android,3.6,185,260850.0,65212.5
900,Xiaomi,12,64,5.8,742.0,4355.0,iOS,4.6,353,261926.0,65481.5
901,Google,4,512,5.48,259.0,3738.0,Android,3.2,446,115514.0,28878.5
902,Google,16,64,5.77,1098.0,3976.0,Android,4.5,329,361242.0,90310.5
903,Apple,4,64,7.44,1085.0,4371.0,Android,3.2,128,138880.0,34720.0
904,OnePlus,4,1024,6.03,981.0,5280.0,Android,3.9,292,286452.0,71613.0
905,Apple,6,64,6.11,641.0,4801.0,Android,4.5,242,,38780.5
906,Google,16,128,6.44,1440.0,5149.0,Android,3.3,467,672480.0,168120.0
907,Huawei,12,128,7.46,1110.0,3952.0,Android,3.6,291,323010.0,80752.5
908,Google,6,256,5.6,1225.0,3480.0,Android,4.7,100,122500.0,30625.0
909,Huawei,4,1024,6.7,1031.0,4237.0,Android,4.8,281,289711.0,72427.75
910,Samsung,4,256,6.79,1207.0,3107.0,Android,3.1,308,371756.0,92939.0
911,Google,4,128,6.52,825.0,3972.0,Android,3.3,433,357225.0,89306.25
912,Samsung,16,256,5.22,1388.0,4626.0,Android,3.2,424,588512.0,147128.0
913,OnePlus,16,1024,6.69,1197.0,3703.0,Android,3.4,267,319599.0,79899.75
914,Apple,6,1024,5.16,933.0,5382.0,Android,4.9,255,237915.0,59478.75
915,Huawei,12,64,6.49,,5133.0,Android,4.1,363,105270.0,26317.5
916,Apple,6,512,6.85,366.0,5781.0,Android,3.9,430,157380.0,39345.0
917,Samsung,8,64,5.53,1158.0,3874.0,iOS,5.0,418,484044.0,121011.0
918,Huawei,4,1024,7.1,406.0,4447.0,iOS,4.1,360,146160.0,36540.0
919,Apple,4,128,5.08,1288.0,5411.0,Android,4.3,424,546112.0,136528.0
920,Google,4,128,7.11,715.0,5107.0,Android,3.7,169,120835.0,30208.75
921,Xiaomi,6,64,6.15,1380.0,4273.0,Android,3.8,129,178020.0,44505.0
922,Samsung,6,1024,5.54,946.0,,iOS,4.2,91,86086.0,21521.5
923,Apple,4,128,5.33,505.0,3116.0,Android,3.1,70,,8837.5
924,Samsung,6,1024,7.38,594.0,3873.0,Android,3.5,59,35046.0,8761.5
925,Samsung,16,128,5.18,1297.0,5962.0,Android,3.4,362,469514.0,117378.5
926,Huawei,16,1024,5.5,386.0,3967.0,Android,3.0,202,77972.0,19493.0
927,Huawei,6,256,5.87,822.0,4568.0,iOS,4.1,361,296742.0,74185.5
928,Xiaomi,4,1024,6.55,929.0,3043.0,Android,4.1,343,318647.0,79661.75
929,Google,6,1024,6.36,439.0,3508.0,Android,3.8,135,59265.0,14816.25
930,Samsung,6,64,5.31,732.0,5011.0,iOS,3.5,162,118584.0,29646.0
931,Apple,6,256,5.72,340.0,4188.0,Android,4.3,238,80920.0,20230.0
932,OnePlus,8,512,5.6,1488.0,4315.0,Android,3.3,161,239568.0,59892.0
933,Samsung,16,64,5.53,338.0,3848.0,Android,4.0,224,75712.0,18928.0
934,Samsung,12,512,6.03,658.0,4879.0,Android,4.5,359,236222.0,59055.5
935,Xiaomi,12,128,6.76,,3916.0,Android,3.3,351,94419.0,23604.75
936,Google,8,512,5.54,584.0,5945.0,Android,4.5,53,30952.0,7738.0
937,OnePlus,6,1024,5.92,829.0,3798.0,Android,4.5,271,224659.0,56164.75
938,Huawei,8,512,5.98,397.0,3875.0,iOS,3.1,499,198103.0,49525.75
939,Huawei,8,64,7.44,,4760.0,Android,3.0,270,109080.0,27270.0
940,Apple,4,64,7.39,767.0,5333.0,Android,4.9,220,168740.0,42185.0
941,OnePlus,16,512,7.0,1181.0,5731.0,Android,3.4,367,433427.0,108356.75
942,Huawei,12,64,5.6,1004.0,3818.0,Android,4.6,262,263048.0,65762.0
943,Apple,6,64,5.17,1058.0,5168.0,iOS,4.1,302,319516.0,79879.0
944,Google,12,512,5.79,1081.0,3944.0,Android,3.5,173,187013.0,46753.25
945,Apple,12,256,5.67,1173.0,3906.0,Android,3.3,177,207621.0,
946,Huawei,16,256,6.26,839.0,3012.0,Android,4.0,262,219818.0,54954.5
947,Xiaomi,12,128,6.94,524.0,3602.0,Android,3.8,161,84364.0,21091.0
948,Xiaomi,12,64,7.15,641.0,3199.0,Android,4.4,134,85894.0,21473.5
949,Xiaomi,8,512,7.11,1003.0,5633.0,Android,4.8,53,53159.0,13289.75
950,Huawei,16,64,5.9,487.0,4791.0,Android,4.6,114,55518.0,13879.5
951,Xiaomi,4,1024,6.72,425.0,3447.0,iOS,3.5,367,155975.0,38993.75
952,OnePlus,6,64,5.78,1287.0,4811.0,Android,4.8,395,508365.0,127091.25
953,Google,12,64,5.15,1166.0,3840.0,Android,4.7,169,197054.0,49263.5
954,Apple,6,256,6.75,1137.0,3589.0,Android,4.9,292,332004.0,83001.0
955,Apple,4,512,5.02,759.0,4153.0,iOS,3.9,435,330165.0,82541.25
956,Huawei,6,64,6.02,913.0,5936.0,iOS,4.5,186,169818.0,42454.5
957,Xiaomi,4,256,5.82,697.0,5090.0,Android,4.2,296,206312.0,51578.0
958,Xiaomi,8,128,6.73,1048.0,3519.0,Android,3.6,490,513520.0,128380.0
959,Samsung,12,256,6.92,1125.0,4036.0,Android,5.0,94,105750.0,26437.5
960,Google,4,256,5.76,259.0,3724.0,Android,3.1,195,50505.0,12626.25
961,OnePlus,6,256,7.03,456.0,5670.0,Android,3.3,417,190152.0,
962,Apple,12,64,5.73,776.0,3987.0,Android,4.8,225,174600.0,43650.0
963,Samsung,8,64,6.12,,3802.0,Android,3.1,91,39858.0,9964.5
964,Samsung,12,128,6.82,237.0,5582.0,Android,4.8,346,82002.0,20500.5
965,Huawei,4,1024,6.73,224.0,,iOS,4.4,138,30912.0,7728.0
