Phone_ID,Brand,RAM_GB,Storage_GB,Screen_Size,Price_USD,Battery_mAh,OS,Rating,Quantity_Sold,Sales_Revenue,Profit,Profit_Per_Unit
719,samsung,6,256,5.1,1188.0,5500.0,android,4.8,359,426492.0,106623.0,297.0
720,samsung,6,64,5.92,1433.0,5259.0,android,3.7,135,193455.0,48363.75,358.25
721,huawei,8,512,7.45,942.0,3667.0,android,3.2,226,212892.0,53223.0,235.5
722,samsung,4,64,6.05,1327.0,3593.0,ios,4.9,308,408716.0,102179.0,331.75
723,google,6,512,6.25,403.0,5178.0,android,4.0,269,108407.0,27101.75,100.75
724,huawei,16,128,7.27,1276.0,5659.0,android,4.0,87,111012.0,27753.0,319.0
727,samsung,6,128,6.99,1277.0,3560.0,android,4.9,447,570819.0,142704.75,319.25
728,xiaomi,4,512,7.16,1499.0,5110.0,android,3.7,284,425716.0,106429.0,374.75
729,oneplus,16,128,6.14,1254.0,4334.0,ios,3.8,252,316008.0,79002.0,313.5
730,apple,4,64,6.19,1358.0,3406.0,android,3.3,378,513324.0,128331.0,339.5
731,huawei,12,256,5.97,1281.0,5849.0,android,3.8,343,439383.0,109845.75,320.25
732,oneplus,12,256,7.42,304.0,4860.0,android,4.6,497,151088.0,37772.0,76.0
733,oneplus,6,512,6.74,1489.0,5062.0,ios,4.6,221,329069.0,82267.25,372.25
734,google,6,512,5.21,452.0,4710.0,android,4.9,174,78648.0,19662.0,113.0
735,apple,6,256,7.16,494.0,3258.0,android,3.8,375,185250.0,46312.5,123.5
736,oneplus,12,512,6.2,867.0,3722.0,android,4.4,114,98838.0,24709.5,216.75
737,oneplus,4,128,5.17,1381.0,4282.0,android,4.0,330,455730.0,113932.5,345.25
738,apple,4,1024,6.37,748.0,3613.0,android,4.6,321,240108.0,60027.0,187.0
739,apple,6,1024,6.04,830.0,4694.0,android,4.4,293,243190.0,60797.5,207.5
740,oneplus,16,128,7.19,1290.0,4978.0,ios,3.7,64,82560.0,20640.0,322.5
741,apple,4,1024,5.51,498.0,3812.0,android,3.7,275,136950.0,34237.5,124.5
742,oneplus,12,64,7.07,300.0,4786.0,ios,3.5,180,54000.0,13500.0,75.0
743,oneplus,8,128,6.39,1279.0,3330.0,android,4.2,244,312076.0,78019.0,319.75
744,google,8,512,5.14,531.0,5212.0,android,4.9,342,181602.0,45400.5,132.75
745,samsung,8,128,7.43,1035.0,4216.0,android,3.4,258,267030.0,66757.5,258.75
746,oneplus,16,256,6.28,592.0,4544.0,android,3.2,488,288896.0,72224.0,148.0
747,xiaomi,6,512,5.73,1073.0,4397.0,android,3.2,430,461390.0,115347.5,268.25
748,huawei,12,256,6.17,580.0,3386.0,android,4.6,162,93960.0,23490.0,145.0
749,samsung,16,512,7.14,291.0,4518.0,android,3.7,293,85263.0,21315.75,72.75
750,samsung,12,1024,5.76,646.0,4817.0,android,3.4,215,138890.0,34722.5,161.5
751,samsung,12,128,5.48,308.0,4817.0,android,3.7,240,73920.0,18480.0,77.0
752,google,6,64,5.32,516.0,4814.0,android,4.3,306,157896.0,39474.0,129.0
753,oneplus,8,512,5.74,1391.0,5375.0,android,4.1,376,523016.0,130754.0,347.75
754,google,6,512,6.95,641.0,4515.0,android,4.5,267,171147.0,42786.75,160.25
755,oneplus,16,256,6.18,417.0,4240.0,android,3.7,408,170136.0,42534.0,104.25
756,google,16,1024,5.57,1445.0,3319.0,android,3.9,324,468180.0,117045.0,361.25
758,huawei,6,256,5.83,477.0,4914.0,android,3.1,423,201771.0,50442.75,119.25
759,xiaomi,12,1024,7.35,1208.0,3104.0,ios,3.9,207,250056.0,62514.0,302.0
760,google,12,64,5.86,768.0,3695.0,ios,3.6,412,316416.0,79104.0,192.0
761,huawei,4,256,7.47,1209.0,3329.0,android,4.2,104,125736.0,31434.0,302.25
762,apple,16,256,6.21,1074.0,3659.0,android,3.1,63,67662.0,16915.5,268.5
763,xiaomi,12,512,5.45,665.0,5646.0,ios,3.2,318,211470.0,52867.5,166.25
764,google,4,1024,7.23,1038.0,3820.0,android,4.7,389,403782.0,100945.5,259.5
765,samsung,12,128,6.15,953.0,4972.0,ios,4.1,139,132467.0,33116.75,238.25
767,apple,8,64,7.46,229.0,4793.0,ios,4.7,138,31602.0,7900.5,57.25
768,huawei,16,1024,5.13,558.0,5361.0,android,3.9,442,246636.0,61659.0,139.5
770,xiaomi,12,512,6.8,1457.0,4607.0,android,4.0,353,514321.0,128580.25,364.25
772,google,6,512,5.46,512.0,4675.0,ios,3.7,187,95744.0,23936.0,128.0
774,huawei,8,64,5.05,1104.0,5074.0,android,3.6,291,321264.0,80316.0,276.0
775,samsung,12,128,6.94,1492.0,3270.0,android,3.7,211,314812.0,78703.0,373.0
776,apple,12,1024,5.34,897.0,5733.0,android,3.7,229,205413.0,51353.25,224.25
777,samsung,8,256,6.17,330.0,5548.0,android,3.2,346,114180.0,28545.0,82.5
778,xiaomi,4,256,6.51,1002.0,3384.0,android,3.2,55,55110.0,13777.5,250.5
779,google,8,128,6.07,988.0,3059.0,ios,3.1,435,429780.0,107445.0,247.0
780,apple,16,128,5.07,550.0,4130.0,android,3.2,320,176000.0,44000.0,137.5
781,samsung,12,512,6.96,379.0,3219.0,android,3.7,450,170550.0,42637.5,94.75
782,huawei,6,128,5.03,1386.0,4464.0,android,4.2,321,444906.0,111226.5,346.5
783,xiaomi,16,128,6.9,1319.0,5818.0,ios,3.4,205,270395.0,67598.75,329.75
785,samsung,8,512,6.08,709.0,5611.0,android,4.6,249,176541.0,44135.25,177.25
786,google,16,128,6.34,564.0,4595.0,android,4.0,59,33276.0,8319.0,141.0
788,apple,4,512,5.97,552.0,3095.0,android,3.7,291,160632.0,40158.0,138.0
789,samsung,4,1024,7.22,999.0,3988.0,android,3.1,443,442557.0,110639.25,249.75
790,xiaomi,6,512,7.23,1306.0,4112.0,ios,4.8,250,326500.0,81625.0,326.5
791,samsung,12,256,5.84,1448.0,5875.0,ios,3.3,205,296840.0,74210.0,362.0
792,google,4,1024,6.54,611.0,4945.0,android,4.9,457,279227.0,69806.75,152.75
793,huawei,8,64,7.32,934.0,5278.0,android,4.1,324,302616.0,75654.0,233.5
794,oneplus,12,512,7.41,1180.0,3967.0,android,3.6,274,323320.0,80830.0,295.0
797,google,4,512,5.7,391.0,5158.0,ios,3.0,244,95404.0,23851.0,97.75
798,huawei,12,128,7.4,790.0,3233.0,android,3.7,91,71890.0,17972.5,197.5
799,xiaomi,16,512,5.36,789.0,5464.0,android,4.5,445,351105.0,87776.25,197.25
800,google,4,64,6.45,858.0,5725.0,ios,4.0,451,386958.0,96739.5,214.5
801,google,4,512,5.71,306.0,4151.0,android,3.5,200,61200.0,15300.0,76.5
802,google,12,1024,5.7,581.0,4260.0,android,3.7,133,77273.0,19318.25,145.25
803,google,12,1024,6.01,982.0,3802.0,android,4.7,183,179706.0,44926.5,245.5
804,apple,8,512,7.5,589.0,5666.0,ios,4.1,358,210862.0,52715.5,147.25
805,apple,12,1024,5.14,443.0,5754.0,android,4.1,403,178529.0,44632.25,110.75
806,xiaomi,8,128,6.45,784.0,5898.0,ios,4.9,347,272048.0,68012.0,196.0
807,samsung,4,512,5.21,1068.0,4417.0,android,3.6,499,532932.0,133233.0,267.0
808,google,6,128,5.39,667.0,5522.0,android,4.0,79,52693.0,13173.25,166.75
809,huawei,16,128,6.1,1065.0,3654.0,android,4.6,58,61770.0,15442.5,266.25
810,samsung,4,256,6.28,1133.0,5442.0,android,4.5,219,248127.0,62031.75,283.25
811,huawei,12,512,5.65,1433.0,3110.0,android,3.5,339,485787.0,121446.75,358.25
812,samsung,16,1024,5.79,803.0,3089.0,android,3.3,217,174251.0,43562.75,200.75
814,google,6,256,5.76,1296.0,4303.0,android,3.5,194,251424.0,62856.0,324.0
815,google,8,512,7.42,1059.0,4356.0,android,4.8,462,489258.0,122314.5,264.75
817,huawei,8,64,5.84,1476.0,4036.0,android,3.6,355,523980.0,130995.0,369.0
819,samsung,16,128,7.27,498.0,4464.0,android,4.4,272,135456.0,33864.0,124.5
821,oneplus,8,128,7.03,1274.0,4143.0,android,4.3,238,303212.0,75803.0,318.5
823,apple,8,128,5.23,348.0,4839.0,android,3.3,95,33060.0,8265.0,87.0
824,apple,16,64,5.4,321.0,4734.0,ios,3.2,431,138351.0,34587.75,80.25
825,huawei,8,1024,7.4,1434.0,4024.0,android,4.7,66,94644.0,23661.0,358.5
828,xiaomi,6,256,5.64,1461.0,3651.0,android,4.6,310,452910.0,113227.5,365.25
831,samsung,16,128,6.83,691.0,4906.0,android,4.9,487,336517.0,84129.25,172.75
832,huawei,16,1024,7.49,555.0,4721.0,ios,3.6,174,96570.0,24142.5,138.75
833,oneplus,12,64,5.72,1124.0,4067.0,android,3.8,161,180964.0,45241.0,281.0
834,google,4,64,6.35,1496.0,5209.0,android,4.4,321,480216.0,120054.0,374.0
836,huawei,6,128,6.01,1204.0,3252.0,android,4.6,295,355180.0,88795.0,301.0
837,xiaomi,16,256,5.42,322.0,3131.0,ios,3.1,396,127512.0,31878.0,80.5
838,samsung,12,1024,7.44,907.0,4907.0,android,4.6,440,399080.0,99770.0,226.75
839,samsung,6,128,7.13,529.0,4910.0,android,4.2,441,233289.0,58322.25,132.25
840,google,12,1024,6.25,1190.0,5521.0,android,4.1,377,448630.0,112157.5,297.5
842,huawei,8,512,5.57,1334.0,4132.0,android,3.6,401,534934.0,133733.5,333.5
843,apple,4,512,6.36,969.0,5753.0,android,3.9,284,275196.0,68799.0,242.25
844,xiaomi,4,256,6.74,1312.0,4058.0,android,3.9,416,545792.0,136448.0,328.0
846,huawei,4,64,7.48,909.0,5322.0,android,3.6,343,311787.0,77946.75,227.25
847,oneplus,12,256,6.53,993.0,3186.0,android,3.2,359,356487.0,89121.75,248.25
848,apple,12,128,5.93,911.0,3948.0,android,3.3,125,113875.0,28468.75,227.75
849,huawei,12,512,6.93,1322.0,5290.0,android,4.4,64,84608.0,21152.0,330.5
850,apple,4,256,5.43,738.0,3263.0,android,3.0,269,198522.0,49630.5,184.5
851,apple,12,64,5.96,800.0,4997.0,android,4.7,279,223200.0,55800.0,200.0
852,apple,4,1024,5.87,1369.0,3521.0,android,4.4,483,661227.0,165306.75,342.25
853,huawei,12,1024,6.08,456.0,4564.0,android,4.5,489,222984.0,55746.0,114.0
854,xiaomi,16,64,6.95,1412.0,3782.0,android,4.7,421,594452.0,148613.0,353.0
855,xiaomi,12,64,6.21,1463.0,3534.0,android,3.2,314,459382.0,114845.5,365.75
856,apple,6,1024,6.99,1070.0,3209.0,android,4.6,313,334910.0,83727.5,267.5
857,oneplus,12,256,6.44,1098.0,5093.0,ios,4.0,159,174582.0,43645.5,274.5
858,samsung,8,1024,5.86,1008.0,4563.0,android,4.8,452,455616.0,113904.0,252.0
859,huawei,12,64,7.02,876.0,3025.0,android,4.8,356,311856.0,77964.0,219.0
860,samsung,6,512,5.6,470.0,3174.0,android,3.0,249,117030.0,29257.5,117.5
861,oneplus,6,128,5.56,749.0,4539.0,android,3.8,275,205975.0,51493.75,187.25
862,huawei,4,512,6.26,1337.0,4334.0,android,4.1,234,312858.0,78214.5,334.25
863,apple,16,512,5.65,767.0,3321.0,android,4.4,80,61360.0,15340.0,191.75
864,xiaomi,12,64,5.02,1185.0,4602.0,android,3.6,151,178935.0,44733.75,296.25
865,samsung,4,1024,6.62,558.0,4158.0,android,3.5,308,171864.0,42966.0,139.5
866,google,16,256,6.28,1392.0,3054.0,ios,3.8,148,206016.0,51504.0,348.0
868,oneplus,8,1024,7.42,1484.0,4609.0,android,4.9,348,516432.0,129108.0,371.0
870,samsung,6,512,7.16,1422.0,5715.0,ios,3.9,315,447930.0,111982.5,355.5
871,apple,6,256,5.35,410.0,5194.0,android,3.1,189,77490.0,19372.5,102.5
873,oneplus,4,128,7.17,942.0,5646.0,android,3.9,335,315570.0,78892.5,235.5
874,oneplus,16,1024,6.46,1246.0,5067.0,android,4.6,399,497154.0,124288.5,311.5
875,google,12,64,6.8,1332.0,3332.0,android,3.8,265,352980.0,88245.0,333.0
876,apple,6,256,5.93,495.0,4578.0,android,4.1,81,40095.0,10023.75,123.75
877,huawei,4,128,5.23,205.0,3906.0,android,4.8,352,72160.0,18040.0,51.25
878,google,8,256,6.14,749.0,5991.0,android,4.8,137,102613.0,25653.25,187.25
879,apple,6,256,5.99,880.0,3910.0,android,3.4,112,98560.0,24640.0,220.0
880,google,8,512,7.17,994.0,3400.0,android,3.1,459,456246.0,114061.5,248.5
881,huawei,12,64,5.61,402.0,3949.0,ios,3.6,436,175272.0,43818.0,100.5
882,xiaomi,16,256,7.42,524.0,4329.0,android,4.4,328,171872.0,42968.0,131.0
883,xiaomi,6,1024,7.4,1024.0,5075.0,android,4.9,123,125952.0,31488.0,256.0
884,xiaomi,6,1024,5.62,443.0,5514.0,ios,3.2,355,157265.0,39316.25,110.75
885,xiaomi,12,512,5.87,526.0,4910.0,android,3.1,469,246694.0,61673.5,131.5
886,samsung,4,64,7.24,1186.0,3100.0,android,4.8,173,205178.0,51294.5,296.5
888,huawei,6,1024,6.11,960.0,5849.0,android,5.0,431,413760.0,103440.0,240.0
889,oneplus,16,128,5.8,1236.0,5400.0,android,3.8,334,412824.0,103206.0,309.0
890,oneplus,6,512,6.32,1106.0,4705.0,android,3.8,471,520926.0,130231.5,276.5
891,samsung,16,512,6.72,564.0,5343.0,android,3.3,170,95880.0,23970.0,141.0
892,xiaomi,8,1024,5.68,1444.0,3352.0,android,3.2,395,570380.0,142595.0,361.0
893,xiaomi,6,1024,6.84,272.0,5955.0,android,4.2,261,70992.0,17748.0,68.0
894,xiaomi,16,128,5.13,1269.0,4018.0,android,3.7,438,555822.0,138955.5,317.25
896,apple,8,64,5.97,407.0,4097.0,android,4.8,127,51689.0,12922.25,101.75
897,google,8,512,5.88,323.0,5502.0,android,3.4,414,133722.0,33430.5,80.75
898,apple,4,512,5.79,1233.0,5759.0,android,4.5,63,77679.0,19419.75,308.25
899,xiaomi,16,1024,6.23,1410.0,3979.0,android,3.6,185,260850.0,65212.5,352.5
900,xiaomi,12,64,5.8,742.0,4355.0,ios,4.6,353,261926.0,65481.5,185.5
901,google,4,512,5.48,259.0,3738.0,android,3.2,446,115514.0,28878.5,64.75
902,google,16,64,5.77,1098.0,3976.0,android,4.5,329,361242.0,90310.5,274.5
903,apple,4,64,7.44,1085.0,4371.0,android,3.2,128,138880.0,34720.0,271.25
904,oneplus,4,1024,6.03,981.0,5280.0,android,3.9,292,286452.0,71613.0,245.25
906,google,16,128,6.44,1440.0,5149.0,android,3.3,467,672480.0,168120.0,360.0
907,huawei,12,128,7.46,1110.0,3952.0,android,3.6,291,323010.0,80752.5,277.5
908,google,6,256,5.6,1225.0,3480.0,android,4.7,100,122500.0,30625.0,306.25
909,huawei,4,1024,6.7,1031.0,4237.0,android,4.8,281,289711.0,72427.75,257.75
910,samsung,4,256,6.79,1207.0,3107.0,android,3.1,308,371756.0,92939.0,301.75
911,google,4,128,6.52,825.0,3972.0,android,3.3,433,357225.0,89306.25,206.25
912,samsung,16,256,5.22,1388.0,4626.0,android,3.2,424,588512.0,147128.0,347.0
913,oneplus,16,1024,6.69,1197.0,3703.0,android,3.4,267,319599.0,79899.75,299.25
914,apple,6,1024,5.16,933.0,5382.0,android,4.9,255,237915.0,59478.75,233.25
916,apple,6,512,6.85,366.0,5781.0,android,3.9,430,157380.0,39345.0,91.5
917,samsung,8,64,5.53,1158.0,3874.0,ios,5.0,418,484044.0,121011.0,289.5
918,huawei,4,1024,7.1,406.0,4447.0,ios,4.1,360,146160.0,36540.0,101.5
919,apple,4,128,5.08,1288.0,5411.0,android,4.3,424,546112.0,136528.0,322.0
920,google,4,128,7.11,715.0,5107.0,android,3.7,169,120835.0,30208.75,178.75
921,xiaomi,6,64,6.15,1380.0,4273.0,android,3.8,129,178020.0,44505.0,345.0
924,samsung,6,1024,7.38,594.0,3873.0,android,3.5,59,35046.0,8761.5,148.5
925,samsung,16,128,5.18,1297.0,5962.0,android,3.4,362,469514.0,117378.5,324.25
926,huawei,16,1024,5.5,386.0,3967.0,android,3.0,202,77972.0,19493.0,96.5
927,huawei,6,256,5.87,822.0,4568.0,ios,4.1,361,296742.0,74185.5,205.5
928,xiaomi,4,1024,6.55,929.0,3043.0,android,4.1,343,318647.0,79661.75,232.25
929,google,6,1024,6.36,439.0,3508.0,android,3.8,135,59265.0,14816.25,109.75
930,samsung,6,64,5.31,732.0,5011.0,ios,3.5,162,118584.0,29646.0,183.0
931,apple,6,256,5.72,340.0,4188.0,android,4.3,238,80920.0,20230.0,85.0
932,oneplus,8,512,5.6,1488.0,4315.0,android,3.3,161,239568.0,59892.0,372.0
933,samsung,16,64,5.53,338.0,3848.0,android,4.0,224,75712.0,18928.0,84.5
934,samsung,12,512,6.03,658.0,4879.0,android,4.5,359,236222.0,59055.5,164.5
936,google,8,512,5.54,584.0,5945.0,android,4.5,53,30952.0,7738.0,146.0
937,oneplus,6,1024,5.92,829.0,3798.0,android,4.5,271,224659.0,56164.75,207.25
938,huawei,8,512,5.98,397.0,3875.0,ios,3.1,499,198103.0,49525.75,99.25
940,apple,4,64,7.39,767.0,5333.0,android,4.9,220,168740.0,42185.0,191.75
941,oneplus,16,512,7.0,1181.0,5731.0,android,3.4,367,433427.0,108356.75,295.25
942,huawei,12,64,5.6,1004.0,3818.0,android,4.6,262,263048.0,65762.0,251.0
943,apple,6,64,5.17,1058.0,5168.0,ios,4.1,302,319516.0,79879.0,264.5
944,google,12,512,5.79,1081.0,3944.0,android,3.5,173,187013.0,46753.25,270.25
946,huawei,16,256,6.26,839.0,3012.0,android,4.0,262,219818.0,54954.5,209.75
947,xiaomi,12,128,6.94,524.0,3602.0,android,3.8,161,84364.0,21091.0,131.0
948,xiaomi,12,64,7.15,641.0,3199.0,android,4.4,134,85894.0,21473.5,160.25
949,xiaomi,8,512,7.11,1003.0,5633.0,android,4.8,53,53159.0,13289.75,250.75
950,huawei,16,64,5.9,487.0,4791.0,android,4.6,114,55518.0,13879.5,121.75
951,xiaomi,4,1024,6.72,425.0,3447.0,ios,3.5,367,155975.0,38993.75,106.25
952,oneplus,6,64,5.78,1287.0,4811.0,android,4.8,395,508365.0,127091.25,321.75
953,google,12,64,5.15,1166.0,3840.0,android,4.7,169,197054.0,49263.5,291.5
954,apple,6,256,6.75,1137.0,3589.0,android,4.9,292,332004.0,83001.0,284.25
955,apple,4,512,5.02,759.0,4153.0,ios,3.9,435,330165.0,82541.25,189.75
956,huawei,6,64,6.02,913.0,5936.0,ios,4.5,186,169818.0,42454.5,228.25
957,xiaomi,4,256,5.82,697.0,5090.0,android,4.2,296,206312.0,51578.0,174.25
958,xiaomi,8,128,6.73,1048.0,3519.0,android,3.6,490,513520.0,128380.0,262.0
959,samsung,12,256,6.92,1125.0,4036.0,android,5.0,94,105750.0,26437.5,281.25
960,google,4,256,5.76,259.0,3724.0,android,3.1,195,50505.0,12626.25,64.75
962,apple,12,64,5.73,776.0,3987.0,android,4.8,225,174600.0,43650.0,194.0
964,samsung,12,128,6.82,237.0,5582.0,android,4.8,346,82002.0,20500.5,59.25
966,apple,8,1024,7.47,609.0,3526.0,android,3.1,267,162603.0,40650.75,152.25
968,oneplus,8,128,6.66,1187.0,4138.0,android,4.5,277,328799.0,82199.75,296.75
969,samsung,8,1024,6.52,556.0,3459.0,android,4.2,347,192932.0,48233.0,139.0
970,samsung,16,1024,7.29,582.0,5879.0,android,4.9,340,197880.0,49470.0,145.5
971,google,8,256,5.39,1381.0,5552.0,android,4.7,471,650451.0,162612.75,345.25
972,oneplus,8,64,6.88,768.0,3931.0,android,3.7,116,89088.0,22272.0,192.0
973,samsung,12,64,6.42,1271.0,4986.0,android,3.2,300,381300.0,95325.0,317.75
974,oneplus,6,256,5.69,632.0,3324.0,android,4.9,90,56880.0,14220.0,158.0
975,apple,12,256,6.19,255.0,3578.0,android,4.0,148,37740.0,9435.0,63.75
976,xiaomi,12,256,5.83,776.0,5808.0,android,3.1,355,275480.0,68870.0,194.0
977,samsung,4,64,6.45,467.0,5898.0,android,4.6,409,191003.0,47750.75,116.75
978,google,12,1024,7.22,268.0,4537.0,ios,4.7,391,104788.0,26197.0,67.0
979,apple,16,256,6.42,1101.0,5549.0,android,4.3,128,140928.0,35232.0,275.25
980,oneplus,16,128,6.58,992.0,5000.0,android,3.9,350,347200.0,86800.0,248.0
981,huawei,4,256,6.3,456.0,5381.0,android,4.3,248,113088.0,28272.0,114.0
982,apple,6,512,5.13,871.0,5331.0,android,4.4,196,170716.0,42679.0,217.75
983,samsung,6,256,5.58,689.0,3474.0,android,4.8,155,106795.0,26698.75,172.25
984,oneplus,12,64,6.23,945.0,4077.0,ios,4.9,450,425250.0,106312.5,236.25
985,xiaomi,12,256,5.78,248.0,4481.0,android,4.0,242,60016.0,15004.0,62.0
986,apple,12,512,5.45,515.0,4602.0,ios,4.6,171,88065.0,22016.25,128.75
987,samsung,6,128,6.26,612.0,4443.0,android,4.9,126,77112.0,19278.0,153.0
988,google,8,1024,5.81,633.0,3631.0,android,3.3,361,228513.0,57128.25,158.25
989,huawei,16,256,5.65,1225.0,3702.0,android,3.0,161,197225.0,49306.25,306.25
990,oneplus,8,512,6.16,1368.0,5456.0,android,4.7,398,544464.0,136116.0,342.0
991,apple,8,512,5.33,619.0,3981.0,android,3.4,346,214174.0,53543.5,154.75
992,apple,6,128,7.32,1043.0,4327.0,android,3.1,219,228417.0,57104.25,260.75
993,xiaomi,8,64,7.17,1115.0,4958.0,android,3.3,55,61325.0,15331.25,278.75
994,xiaomi,4,256,6.77,633.0,3558.0,android,3.8,246,155718.0,38929.5,158.25
995,google,12,512,5.27,842.0,3221.0,android,3.4,147,123774.0,30943.5,210.5
996,huawei,4,128,6.94,256.0,4556.0,android,3.6,378,96768.0,24192.0,64.0
997,google,16,1024,7.02,1163.0,5205.0,ios,5.0,279,324477.0,81119.25,290.75
998,samsung,12,512,6.92,1176.0,3347.0,android,4.4,217,255192.0,63798.0,294.0
1000,google,16,64,6.61,245.0,3888.0,android,3.2,314,76930.0,19232.5,61.25
1002,google,8,512,6.44,1494.0,4258.0,android,4.5,221,330174.0,82543.5,373.5
1003,huawei,4,512,6.62,616.0,5709.0,android,4.3,491,302456.0,75614.0,154.0
1004,huawei,12,256,6.15,1047.0,3404.0,android,3.5,409,428223.0,107055.75,261.75
1005,oneplus,8,128,6.32,338.0,4280.0,android,3.8,244,82472.0,20618.0,84.5
1007,xiaomi,16,256,6.6,1371.0,3588.0,ios,4.3,68,93228.0,23307.0,342.75
1008,huawei,16,256,5.2,429.0,4620.0,android,4.5,403,172887.0,43221.75,107.25
1010,huawei,16,64,5.73,836.0,5952.0,android,3.9,98,81928.0,20482.0,209.0
1011,samsung,6,128,6.36,573.0,5526.0,android,4.5,405,232065.0,58016.25,143.25
1012,xiaomi,12,128,5.33,1303.0,5534.0,android,3.1,387,504261.0,126065.25,325.75
1014,google,6,512,6.99,1288.0,3565.0,android,5.0,115,148120.0,37030.0,322.0
1015,oneplus,8,128,5.41,287.0,5571.0,ios,4.6,396,113652.0,28413.0,71.75
1016,huawei,8,512,5.26,1311.0,3703.0,android,3.6,108,141588.0,35397.0,327.75
1017,apple,16,512,5.36,912.0,5868.0,android,3.6,358,326496.0,81624.0,228.0
1018,oneplus,4,256,7.19,1427.0,3857.0,android,4.3,357,509439.0,127359.75,356.75
1019,oneplus,8,64,6.32,800.0,4284.0,android,4.8,386,308800.0,77200.0,200.0
1020,xiaomi,4,512,6.17,738.0,3584.0,android,4.2,208,153504.0,38376.0,184.5
1022,huawei,4,64,6.62,273.0,3231.0,android,3.3,170,46410.0,11602.5,68.25
1023,huawei,12,128,7.17,260.0,5317.0,android,4.4,303,78780.0,19695.0,65.0
1024,samsung,6,256,7.07,897.0,5987.0,android,4.4,453,406341.0,101585.25,224.25
1025,huawei,6,128,6.57,1442.0,5921.0,android,4.9,310,447020.0,111755.0,360.5
1026,huawei,16,128,5.19,211.0,4245.0,ios,3.6,184,38824.0,9706.0,52.75
1027,xiaomi,8,64,5.28,1013.0,3051.0,android,4.5,323,327199.0,81799.75,253.25
1028,huawei,16,128,5.12,231.0,5163.0,android,3.9,105,24255.0,6063.75,57.75
1029,samsung,12,512,5.64,1383.0,3537.0,android,4.1,380,525540.0,131385.0,345.75
1030,apple,16,128,5.34,1200.0,3540.0,android,4.6,145,174000.0,43500.0,300.0
1031,xiaomi,4,256,5.65,436.0,4042.0,android,3.4,163,71068.0,17767.0,109.0
1032,apple,12,256,5.96,1404.0,3814.0,android,3.7,406,570024.0,142506.0,351.0
1033,xiaomi,6,1024,7.36,757.0,4415.0,android,4.5,478,361846.0,90461.5,189.25
1034,google,8,256,6.53,1303.0,5838.0,android,4.1,77,100331.0,25082.75,325.75
1035,oneplus,12,128,7.09,846.0,4652.0,android,3.2,355,300330.0,75082.5,211.5
1036,google,12,256,6.78,1186.0,5665.0,android,3.9,51,60486.0,15121.5,296.5
1037,huawei,4,64,5.28,1019.0,3418.0,ios,4.2,261,265959.0,66489.75,254.75
1038,apple,8,256,6.84,672.0,5356.0,android,4.8,117,78624.0,19656.0,168.0
1039,huawei,6,512,5.69,311.0,3863.0,android,3.4,177,55047.0,13761.75,77.75
1041,xiaomi,12,1024,5.85,216.0,3260.0,android,3.3,73,15768.0,3942.0,54.0
1042,oneplus,4,512,7.49,692.0,4551.0,android,3.5,302,208984.0,52246.0,173.0
1043,samsung,16,128,5.66,1125.0,4296.0,android,3.5,417,469125.0,117281.25,281.25
1044,oneplus,6,128,5.7,316.0,5207.0,android,4.8,279,88164.0,22041.0,79.0
1045,samsung,8,128,7.33,1079.0,5917.0,android,3.4,225,242775.0,60693.75,269.75
1046,oneplus,12,512,5.06,314.0,3761.0,android,4.6,478,150092.0,37523.0,78.5
1047,samsung,12,512,6.74,1013.0,3223.0,ios,3.9,424,429512.0,107378.0,253.25
1048,apple,6,512,6.81,843.0,4279.0,android,5.0,270,227610.0,56902.5,210.75
1050,huawei,12,64,7.44,1121.0,5067.0,android,4.5,85,95285.0,23821.25,280.25
1051,google,6,128,7.44,346.0,4647.0,android,4.7,51,17646.0,4411.5,86.5
1052,huawei,4,256,5.16,321.0,3631.0,android,4.3,432,138672.0,34668.0,80.25
1053,xiaomi,16,128,7.05,280.0,4536.0,ios,4.7,410,114800.0,28700.0,70.0
1054,oneplus,8,1024,6.62,884.0,5105.0,android,3.5,323,285532.0,71383.0,221.0
1056,xiaomi,6,512,5.32,574.0,4963.0,android,4.2,313,179662.0,44915.5,143.5
1058,samsung,8,512,7.46,703.0,3561.0,android,3.9,64,44992.0,11248.0,175.75
1059,huawei,6,1024,7.28,867.0,5421.0,android,4.1,450,390150.0,97537.5,216.75
1060,apple,6,1024,6.1,648.0,3621.0,android,3.7,328,212544.0,53136.0,162.0
1061,apple,8,64,5.1,1067.0,5135.0,android,4.3,243,259281.0,64820.25,266.75
1062,google,4,512,5.91,879.0,4013.0,android,3.1,247,217113.0,54278.25,219.75
1063,apple,4,1024,7.07,1389.0,5061.0,android,4.9,398,552822.0,138205.5,347.25
1064,oneplus,16,128,6.75,660.0,5180.0,android,4.8,460,303600.0,75900.0,165.0
1066,google,8,512,5.14,1412.0,4057.0,android,3.7,354,499848.0,124962.0,353.0
1067,apple,8,64,6.07,663.0,5939.0,android,4.1,113,74919.0,18729.75,165.75
1068,oneplus,8,1024,6.17,1111.0,3591.0,ios,4.9,339,376629.0,94157.25,277.75
1069,samsung,4,64,7.32,578.0,3582.0,android,4.8,67,38726.0,9681.5,144.5
1071,samsung,16,1024,5.78,563.0,4101.0,android,3.8,411,231393.0,57848.25,140.75
1072,samsung,6,64,6.31,271.0,3288.0,android,4.1,379,102709.0,25677.25,67.75
